Tikra,Prognozuota
49.5499,50.26723
48.358803,49.34163
51.65806,50.564064
49.64362,49.638878
40.25962,40.225666
49.726673,49.75092
49.287926,49.16288
39.324688,40.82215
40.091236,40.162292
51.036484,50.273094
38.982216,40.060516
50.065887,49.889725
39.63146,40.11857
40.601166,40.160572
49.600544,49.28113
39.624508,40.231926
49.774216,50.172295
50.465694,49.876553
48.969463,49.60443
49.129402,49.659233
46.128635,46.12271
49.85905,49.916016
39.831844,39.970222
51.043636,50.061462
50.332108,49.9461
51.152958,50.801277
49.985107,49.82354
49.558495,49.70157
39.921043,40.654045
49.91487,49.646065
49.393852,49.141068
49.61913,49.972187
38.96333,40.2177
49.42921,49.512886
49.45859,49.671787
39.835865,39.874626
41.556953,41.67741
39.685085,40.1464
65.90626,73.9974
49.882557,49.902573
49.437763,48.811565
50.65804,50.48632
49.75282,49.707836
49.21341,49.63967
40.72581,39.968044
39.19756,40.53338
40.530834,39.99517
49.889362,49.967094
50.423748,49.95378
50.492622,50.287235
50.159466,49.96256
38.879223,39.54245
50.49695,49.776985
49.104656,48.71691
50.099705,50.30533
39.927486,38.98616
41.45041,41.53833
36.828968,37.740562
49.88884,50.07543
39.80538,40.056602
51.148144,50.831066
49.835907,49.48358
39.59325,40.380142
50.402824,50.103897
50.503956,50.14682
40.07754,40.46839
40.804314,41.265034
49.426216,49.990505
40.57003,40.258385
50.24748,50.52717
50.223553,49.8192
39.640682,40.518814
49.512375,49.885044
39.997402,40.205048
54.39914,55.345093
40.109367,40.255928
50.2864,50.559387
50.00943,50.053566
54.277546,56.56337
49.139427,49.535896
49.59565,49.527115
51.06627,50.436485
39.90407,40.150433
50.824543,51.15909
43.847187,41.78623
50.168045,50.16562
50.975433,50.50333
49.28327,49.042027
50.316246,49.909428
50.55113,49.244232
50.030045,50.068214
49.61067,49.44683
40.038227,40.303158
39.479233,40.116245
50.443073,49.694916
39.276203,40.268513
50.189137,49.908012
40.147217,40.151432
50.80919,50.27353
51.12826,52.21
41.49992,42.135784
49.245598,49.259468
39.998745,40.42811
51.008125,50.76792
50.912403,50.985844
54.582935,55.399223
50.396793,50.261055
48.965847,49.212406
37.065914,35.4806
40.4138,40.79696
49.777843,49.908134
49.81304,50.209442
50.19212,49.622498
51.34349,50.574375
39.429535,39.871616
40.192562,40.55802
48.640575,48.8597
41.825592,39.69358
48.80033,49.402714
49.48163,49.134132
40.23009,40.703156
40.326607,40.09068
49.344868,49.608818
39.28727,40.00659
39.81991,40.3712
50.958164,50.084545
49.71014,49.25575
62.316216,62.0987
38.5532,38.57717
39.883533,40.496147
50.537712,50.82539
44.77527,44.810425
40.46311,40.223373
40.00907,40.565132
49.923832,49.48542
48.746246,49.062965
49.241604,49.4759
49.219097,48.917427
39.472145,40.388493
39.824036,40.03405
49.514164,49.66195
49.93291,49.863144
51.049316,50.57009
49.876072,49.13244
40.23808,40.27508
49.40087,49.412598
49.521694,49.259323
49.64746,49.673588
48.535168,48.487064
51.01685,50.66238
50.48291,49.975876
49.102787,49.51183
43.021397,40.45313
49.516365,49.489014
41.428127,40.796555
39.606556,40.35383
49.179665,49.674942
39.131767,39.3565
49.30121,49.262493
40.052498,40.416634
39.038235,40.435463
50.469776,50.41666
50.67086,51.09719
51.24834,51.066574
39.263874,40.022285
38.788574,39.787415
40.38008,40.406685
51.284607,50.665462
47.432526,47.883087
50.51554,49.884563
50.030025,50.059166
39.89836,40.094185
50.309772,49.979332
50.135433,49.815826
49.330196,49.684578
49.847687,49.90269
41.68277,41.976616
50.31504,50.04904
44.870083,45.44352
40.194263,40.538418
51.28608,50.641075
50.47849,49.753643
39.73033,40.03425
50.2196,49.692093
50.226673,50.32962
50.07701,49.67508
50.313046,49.70813
50.46854,49.753376
50.22808,49.885994
39.5278,40.57863
49.458088,49.05895
50.258755,49.97745
50.322388,50.004593
40.000996,41.032646
48.715336,48.835144
50.181118,49.902626
40.682346,40.851837
49.06416,49.131165
40.58747,40.33762
41.140057,41.029545
49.48205,49.73736
39.806717,39.991646
39.7471,40.082073
49.650482,49.51448
40.161278,40.066525
50.146057,49.615265
50.296722,49.56253
49.005962,49.200233
49.598984,49.172886
50.19382,50.21757
40.196587,40.70514
50.995846,50.2887
41.452896,42.24597
51.570282,50.93525
50.12148,49.915215
40.085026,40.087433
51.460957,50.470734
40.51004,40.571533
52.342846,52.777397
50.404823,50.720024
40.939857,40.37815
41.083145,41.33732
48.638268,49.051994
49.613983,48.98988
49.377483,49.675026
50.51765,49.88907
40.109787,40.539894
49.592182,49.601105
48.88035,49.152145
50.161934,50.434967
39.26371,39.947327
41.50917,41.96907
49.4885,49.952076
50.394268,49.738907
50.2189,50.33528
50.91475,50.74418
49.848465,49.637814
40.177822,40.160492
39.986996,39.98979
50.563446,49.95437
51.119614,51.345512
50.872482,50.130806
40.9588,41.288734
50.916336,49.91565
42.04905,41.58499
39.904552,40.332466
49.818092,49.915306
49.63472,49.318764
50.141464,49.733627
45.12463,45.860344
51.528717,50.750984
41.336666,40.680355
48.494537,49.062855
50.088444,49.649002
51.064934,50.414696
38.890923,39.268112
50.183372,49.42336
40.115414,39.813683
40.652676,40.144203
40.49459,40.285873
48.94773,49.11757
44.252785,41.197662
49.13291,49.12394
39.882156,40.319622
41.30237,40.17083
49.76944,49.89624
50.27015,49.753418
48.770145,48.798843
49.878933,50.120453
49.590145,49.916443
39.681335,40.02162
51.038044,50.659298
50.403435,49.777412
49.11186,48.86702
50.16486,49.929283
51.000446,50.631573
42.29925,41.195
49.46891,49.681534
50.63977,50.19728
50.2779,50.243244
49.895306,50.271954
49.816154,49.904633
50.20654,49.632347
50.341946,50.53231
40.33124,40.516144
40.00412,40.535984
50.00502,49.640484
49.07711,49.234818
40.777885,40.441177
40.120564,40.72289
50.211742,50.415222
49.419987,49.431736
49.921432,49.504646
51.211323,50.64203
51.107475,49.768135
49.240448,49.413994
39.471672,40.40311
40.416927,40.462856
49.891674,49.89963
49.658085,49.23037
49.149837,49.341434
51.18749,50.28509
50.8951,50.05369
50.899876,50.37683
50.531178,51.24301
39.852264,39.54923
55.072495,54.71956
49.77365,49.787724
40.410164,40.33293
49.65782,50.024475
49.241394,49.4699
43.895565,42.16908
38.959267,39.953026
49.083427,49.17375
49.146187,49.336975
48.32047,48.70411
38.297127,39.51563
47.437317,48.46949
51.40658,50.538223
39.475304,40.272446
50.299614,50.07657
39.553745,40.00649
50.33031,50.6521
40.861725,40.72754
40.983276,40.62576
39.29299,40.327095
49.627293,49.453026
51.693268,50.45784
49.70106,49.90915
50.374397,49.878586
49.84488,49.527847
49.987503,50.14569
49.60666,49.629787
49.67732,49.61492
39.63497,40.21631
50.59857,49.797226
50.726154,50.441837
49.58149,49.869965
50.648125,50.915794
39.108376,40.07847
39.96946,40.45605
50.89179,49.838806
49.876003,50.106735
40.740837,40.63897
50.388515,50.140907
50.034554,49.796753
49.468163,49.575016
40.300163,40.40567
51.735188,50.866043
49.55799,49.483356
39.49548,40.301353
51.178715,50.868465
50.45312,49.6407
49.842716,49.38009
39.569805,40.184753
38.763756,39.50357
39.694996,40.32077
48.853806,48.80458
49.96284,49.31889
40.334812,40.409096
48.855618,48.94027
50.7375,50.853157
39.360374,39.864815
50.169277,49.459885
49.606606,49.77285
49.73959,49.74293
39.733047,39.939873
47.366177,46.03345
50.254158,50.173187
39.95021,40.300514
49.04154,49.625217
39.67783,39.82512
40.476715,39.735867
40.39319,40.348343
36.296017,34.28148
38.468216,37.774857
50.45574,50.13306
49.774353,49.90528
50.456203,50.586105
49.728275,50.167046
50.209286,49.79619
50.29619,50.13869
49.701195,49.945267
50.27477,49.819252
39.491295,39.69941
39.934734,39.090607
39.93291,40.072193
49.252747,49.422333
40.956486,40.844994
50.52679,50.20559
49.146595,49.114937
51.58571,50.760487
51.675816,51.20455
49.358723,49.819942
48.422256,48.917557
40.668602,40.75308
40.08604,40.1789
40.626698,39.819126
39.99218,39.704857
38.754044,39.832558
49.303074,49.58304
49.43109,49.857964
51.24309,50.649918
33.386414,36.1361
50.121372,50.530346
57.418835,55.481415
49.795517,49.867264
39.715614,40.093235
49.687153,49.644104
50.97201,50.08319
51.094208,50.901608
50.41216,49.3387
41.14245,40.726254
50.24418,49.779987
49.679756,49.990036
39.48839,40.198483
39.88279,39.80535
50.699883,50.678185
50.568516,50.16576
51.58616,50.98078
41.26953,41.271732
44.19754,44.03991
49.233936,50.189613
40.065044,40.45146
50.948563,50.9735
39.124813,40.06045
50.203705,50.14896
40.210632,40.59953
49.39598,49.38768
52.179443,51.126316
50.24434,50.189827
50.205715,50.056313
50.46413,49.961586
39.224632,39.8224
39.968204,39.846413
50.511868,50.70749
41.105328,40.379864
43.91872,44.66358
49.611626,49.554268
39.098656,40.4069
43.181923,43.76052
50.18663,49.674644
50.255016,49.792793
50.431263,49.94895
33.609608,29.707134
49.82618,49.417736
49.996803,48.85708
49.929836,49.45809
49.55461,49.93096
50.508553,50.15468
51.67288,50.74465
51.354458,51.135666
40.043774,39.744392
49.653305,49.99692
50.419197,49.658104
41.88441,41.681705
39.725033,40.14163
50.388683,49.96319
49.935375,49.471123
51.009842,50.973015
48.311615,48.4225
51.723503,50.422974
51.77692,51.205956
50.142685,49.406662
50.12277,49.664513
49.355366,49.24506
48.776497,48.927757
40.420776,40.123447
40.040215,40.083427
40.09144,40.28662
49.28055,49.907986
51.242424,50.331505
50.11747,49.910576
49.831112,49.68756
42.11163,41.537342
50.845493,49.98802
49.653423,49.550297
48.772118,48.60101
40.130672,40.558167
39.604733,40.13687
50.463066,49.652397
40.317875,40.25108
40.8884,39.83227
48.527084,48.34967
39.985653,40.536545
40.38554,40.489014
49.467525,49.61447
41.420265,40.846985
42.310894,39.494442
54.049755,52.50763
50.30214,50.330788
41.95321,41.782032
40.262913,40.086006
40.316372,40.59679
50.360878,49.623165
38.91366,40.001812
49.9198,50.17415
50.129192,49.481983
48.49044,49.015648
39.85896,40.283947
45.798508,47.340282
49.877304,49.311623
49.618507,49.85656
48.899696,49.307533
49.801987,49.562546
38.769848,39.024345
40.252594,40.08105
50.5686,50.235676
47.940712,48.609932
50.167004,50.12607
43.212437,40.14398
50.873756,50.57969
49.673855,49.85674
40.97385,40.721046
41.11062,38.934196
40.03602,40.410477
40.47567,40.411068
44.701946,44.31138
40.5519,40.1633
39.744495,40.091187
40.139023,40.23082
40.64753,40.14583
50.341724,49.745747
39.27948,39.840702
48.917175,50.003082
50.10482,50.204613
49.911198,49.615967
49.172756,49.55761
49.58271,49.85901
51.046005,50.865623
48.86483,49.71109
48.93872,49.097614
39.74011,40.829514
49.605118,49.43496
50.104156,49.725998
50.252106,49.57125
39.809032,40.267235
50.107605,49.87258
49.237885,49.172176
39.800438,39.879436
40.114506,40.23817
49.891335,50.044777
50.283566,49.691227
40.449554,40.250027
50.08645,49.591057
50.083767,49.7348
49.88899,50.002293
50.26419,50.275375
51.038048,50.4973
50.54262,50.42028
50.27892,50.226006
50.2086,49.743443
49.46259,49.112904
39.531406,39.885612
52.30152,51.42647
49.55584,49.921616
49.0676,48.96394
39.570335,39.172318
51.117416,50.88501
39.9362,40.61485
50.787064,50.500755
49.69597,49.34386
50.60114,49.89764
50.44337,50.271168
40.513866,40.23319
50.26459,49.827454
50.251286,49.961464
50.121113,49.725533
51.169487,50.022366
40.35542,40.71943
40.605114,40.589413
40.577847,41.436428
49.04336,48.834297
40.418564,40.261536
49.699516,49.53258
49.67716,49.678154
49.95617,49.548954
50.115517,49.957867
50.417915,50.16642
49.77903,49.284157
41.02803,39.11528
49.878223,49.975006
50.89641,50.37565
40.474945,40.094
39.694134,40.739418
49.16145,49.71231
50.020767,49.878716
50.546196,50.352413
49.412178,49.74423
50.48886,49.33217
50.78191,50.725555
39.08604,39.70735
50.445053,50.131783
50.84377,49.686394
39.583546,40.40277
40.157387,40.054142
39.161453,39.271164
49.900364,49.194088
49.732937,49.779312
48.494625,48.954285
50.48776,49.95719
38.682022,39.26046
49.78921,49.926136
50.136154,49.962654
39.991837,40.566414
49.434002,49.683136
50.238316,49.750713
49.901615,50.099567
50.97912,49.181988
49.44397,49.284447
50.092632,49.452087
50.16012,49.84081
49.64864,49.984146
49.665524,49.500023
50.277996,49.988045
40.353405,39.863396
40.30325,40.13497
39.778625,40.445885
41.149048,40.757378
42.048504,41.59557
49.632195,49.50612
40.396564,40.328014
50.46319,50.628822
47.945248,48.46135
39.925766,41.13494
50.196304,49.57657
39.833496,39.898003
50.392185,49.789448
50.686646,50.568253
49.232574,50.410694
50.106358,49.523895
49.936993,49.523632
49.64328,49.766556
39.309223,40.08571
41.645966,41.586754
49.134335,49.512802
44.31377,45.064095
49.96324,50.1725
51.144203,50.42151
40.330837,40.480194
50.50978,50.08598
51.121624,50.530342
51.523922,51.466038
49.602818,49.657837
49.82032,50.092415
50.185394,49.803764
50.57217,50.53062
49.82923,49.59029
50.005386,50.203007
51.187664,50.593925
40.66855,40.242954
40.30321,40.37429
50.880363,50.496773
49.815456,49.72209
49.284153,48.919315
50.213997,50.397694
50.33083,49.627106
49.672455,49.709618
51.099094,51.28699
49.19147,49.647964
51.223854,50.622192
39.946102,40.195217
51.33367,50.99494
51.82918,51.314465
37.801216,38.00983
49.789177,49.90108
49.119083,49.676445
42.891964,42.51464
50.51894,49.88175
39.486782,40.571465
43.320297,40.349323
50.46948,49.912197
50.609116,50.214584
49.32719,48.672234
49.513866,50.01499
38.716606,39.409832
40.26102,40.257004
40.192234,40.27064
49.62676,49.623466
40.194664,40.658318
50.770596,50.29486
39.980583,40.787506
50.176243,50.42157
49.841084,49.756573
48.50627,48.687027
50.41919,50.21466
50.729073,49.8356
43.142685,41.87343
49.902702,50.195335
52.063515,51.597294
50.173763,49.34491
40.263348,40.69302
39.1632,39.1184
39.700874,39.606964
41.23901,41.176804
49.84945,49.50923
50.581444,50.0598
49.537983,49.80419
41.182217,40.09497
40.477013,40.781227
40.38539,39.93024
50.378166,49.666527
50.861202,50.61126
50.42745,50.79358
40.14069,40.132698
39.616676,40.144608
39.42263,40.074165
50.529198,50.895897
50.530556,50.051544
50.620487,50.50716
50.237362,49.743057
50.252758,50.464592
48.92009,49.274803
51.525776,50.509956
49.56485,49.75964
49.83225,50.05501
49.636,48.944138
39.64676,40.124954
38.829563,39.84391
50.247482,49.77431
40.356697,40.119877
49.798496,50.839184
39.986084,40.312927
49.18008,49.500557
37.96172,39.13226
50.86773,49.815346
49.987938,50.022957
48.52289,49.65149
40.44496,41.033913
39.93347,40.372242
50.108856,49.89768
49.19883,49.199776
49.882317,50.245583
49.912407,49.18232
41.444138,41.02942
39.844006,39.51373
47.438175,47.80368
40.008774,40.38689
50.15247,50.239117
39.791317,40.23132
49.6783,50.191048
50.65265,50.34279
48.609085,49.701
38.215736,39.377052
50.359333,50.114243
40.958874,40.918922
49.54738,49.55793
52.53252,53.676884
51.775414,51.534527
51.48453,50.891453
43.552094,44.469986
39.636154,40.15599
40.048454,40.50009
40.145622,39.769012
40.571514,40.51676
39.946014,38.883636
39.983143,40.07119
39.906223,40.289658
39.11499,40.08071
49.92949,49.9482
49.93547,50.147373
49.708,50.024757
50.37108,49.926575
49.988373,49.627296
48.333214,48.54953
40.635048,40.386353
50.12434,49.89487
49.449486,49.211452
51.12804,50.488754
50.99149,50.237053
49.04245,49.411064
50.56994,49.813904
48.91972,48.715195
50.075085,49.892776
41.067703,41.19662
49.85088,49.75836
49.8765,50.172035
49.657093,49.418583
50.558975,50.47876
49.264465,49.60017
39.61244,40.135216
50.738243,51.04268
39.458897,39.877914
50.245224,49.89958
50.026554,49.763336
48.769123,48.54638
47.873352,49.12097
49.92081,49.807423
39.746037,39.875717
49.491318,49.290497
49.443237,49.370087
49.279526,49.543503
40.895977,41.65182
49.97781,49.51043
39.675095,39.870346
39.571136,39.801712
49.244644,49.438164
39.660103,40.400208
50.938248,50.73938
39.74944,40.561325
40.026154,39.97697
49.17067,50.08648
39.436745,39.629753
49.659973,49.653038
48.973427,48.75235
50.256756,50.014946
49.517963,49.558285
49.151035,49.414112
40.52048,40.4802
39.878716,40.13173
49.398716,50.028873
49.152622,49.32409
39.512074,37.535713
41.373005,40.725037
43.829243,44.39572
41.02291,40.722496
51.477478,50.533703
50.18316,50.093575
41.683975,41.459785
49.760277,49.795387
49.489986,49.291718
50.242794,50.550186
33.180435,28.478405
49.65915,49.644012
39.97872,39.995655
40.272335,40.3796
50.84347,50.870857
39.753395,39.9146
50.44232,50.06881
39.781105,40.322094
50.586052,50.089195
39.33805,39.91633
49.555428,49.250725
50.525585,50.133583
51.207726,51.219772
39.733776,39.873554
49.56177,50.004677
50.297585,49.73879
50.849888,50.07023
50.08614,49.751152
52.485767,51.422478
51.72099,50.589508
50.35657,49.674637
48.586514,48.348312
48.83461,49.076263
44.98164,45.40152
49.792477,49.669613
40.3009,40.154503
39.611965,40.527477
51.80276,51.279594
50.47508,50.595383
41.852825,40.29589
39.976517,40.247833
49.99592,50.174263
47.880215,48.43065
50.728256,50.512917
49.841812,49.88721
39.832092,40.07513
39.891712,40.3731
40.412586,39.97387
49.481873,49.812553
50.354713,50.06597
48.567043,47.771133
49.822598,50.23519
50.43796,50.219604
39.822887,40.115833
51.253017,50.534206
43.590034,43.24986
50.233242,50.189903
49.822586,49.689125
41.64885,40.51761
49.934814,49.784584
51.0742,50.000633
50.20574,50.56492
49.96313,49.898197
40.505127,40.285446
49.72584,49.45904
49.738884,49.54045
50.162,49.57174
49.98916,50.126892
49.882484,50.08322
50.2963,50.16314
49.64827,49.73204
49.11586,49.183983
51.68278,51.443363
39.848137,39.706055
49.749992,49.665607
45.531906,43.46174
49.598427,49.787296
51.179996,50.73409
39.096165,40.280727
49.83112,49.66536
49.625698,49.847878
39.39945,40.05635
38.22987,38.03166
39.400513,40.21859
44.20396,45.172905
40.01987,39.6877
49.700794,49.619766
50.34555,49.785778
41.415028,40.586346
50.31801,50.20846
38.93509,39.63551
49.445057,49.816666
50.517536,50.08562
48.572926,42.591805
51.054813,50.49905
50.416832,50.164387
49.80635,49.619286
50.226936,50.00376
49.60412,50.074
50.00549,49.45441
50.30115,49.69906
50.059643,50.072124
40.509983,40.59918
49.768055,49.463585
49.70511,49.557793
49.573044,49.569046
48.768154,48.99475
39.575626,39.558006
49.937626,49.56848
50.50948,50.244675
49.9233,49.430817
49.94771,49.93344
49.713146,50.16529
43.086716,40.043297
48.930294,49.161613
39.29697,40.017284
49.235355,49.610657
40.11813,39.489403
39.890926,39.786736
50.395428,49.902145
39.518,39.28241
49.511917,49.669594
44.46874,44.30195
39.860394,39.698853
51.27652,50.413177
39.23968,40.15815
38.67579,39.27363
50.084435,50.030968
49.20869,49.475235
49.51501,49.81977
39.629696,40.46805
50.43597,50.059635
40.61035,40.68668
50.88156,50.36869
49.919987,50.068512
39.30753,39.89473
49.71194,49.61449
50.91074,50.67724
49.42764,49.54554
41.60607,41.43986
49.99098,49.676517
49.700882,49.312695
45.56247,46.035126
49.41595,49.3906
49.845596,49.945496
40.599834,41.879845
49.625786,49.672752
50.09137,49.812195
40.470284,42.0859
49.16685,48.79397
39.595425,39.802105
44.427307,45.24064
49.813663,49.411045
51.506313,50.770584
49.550686,49.48958
50.52827,49.962906
49.912235,50.37192
51.21039,50.52474
39.488506,39.985508
49.971138,49.35778
48.652267,48.578384
40.86356,40.976032
50.622925,50.402344
38.567505,39.11608
39.44772,39.093304
49.649117,49.862007
50.765717,50.42457
40.376488,40.18528
40.555058,40.273914
48.91764,49.702095
49.264313,49.634216
49.814495,49.53722
39.636063,40.48397
50.387363,50.04606
39.816486,40.52649
49.385414,49.48986
50.22012,50.061367
50.22051,49.969795
40.13781,40.49113
50.748466,50.262817
49.560417,49.705387
39.95217,40.08979
49.850323,49.645607
40.114967,40.051888
50.350548,50.300667
49.821663,49.89854
51.89618,51.611122
50.853546,50.48163
40.4295,39.952625
49.844776,49.646576
49.94032,49.571
41.093807,41.01037
49.85332,49.79795
49.67749,49.4917
49.99787,50.017372
50.71692,50.15912
47.619854,47.984436
50.319534,50.290176
41.596817,39.961037
48.821316,49.247055
39.638367,40.43209
51.461327,51.063126
40.7733,40.288532
49.09937,49.013367
39.467617,39.94243
40.602295,40.59314
49.92688,49.82792
40.052452,40.587692
49.12984,49.08349
48.885715,48.97159
50.24356,49.83699
50.24349,50.422134
49.611343,49.92935
49.469803,49.458244
38.78923,40.248398
49.55254,49.332535
39.757355,39.37381
39.27095,40.33719
48.70193,48.905296
49.35699,49.922947
50.165382,50.16436
49.628605,49.665382
50.977226,50.28288
38.974537,43.402206
39.72582,40.53995
49.850662,49.532867
39.54587,40.19169
49.40094,49.796833
49.038227,49.452778
51.447235,50.52058
48.90211,49.335144
39.080875,40.053516
49.433563,49.36392
40.361786,40.12406
40.124588,41.04558
49.72031,49.658604
39.55523,40.018982
50.525013,50.136
51.06638,50.73307
50.605434,49.94403
39.780605,40.256264
49.71575,49.341442
40.028873,41.06775
50.790703,50.427105
40.94029,40.42672
39.82361,40.26703
49.7782,49.887424
50.057808,50.013775
40.301647,40.780006
49.816883,49.52846
38.934223,39.914673
40.168213,40.151917
39.758656,40.307045
51.395317,50.75338
50.41717,50.149498
50.07905,49.69589
40.389076,40.452744
49.566254,49.421875
49.624157,49.94456
40.03761,40.100204
49.70613,49.425674
41.91358,40.829212
41.062172,40.815773
49.74285,49.685616
49.085644,49.551353
39.490147,40.045025
50.283695,50.281853
39.84307,39.948105
40.144367,40.178055
38.87706,37.98693
49.841923,49.583984
50.958427,50.127144
50.651436,49.81658
39.485638,40.567
49.359898,49.624706
40.280468,40.33788
39.6866,40.606415
44.322525,44.794655
27.427807,24.864923
40.07131,40.324768
49.934296,49.644993
49.43799,49.936367
49.968307,49.369015
39.73786,40.327652
47.37636,48.942688
50.33178,50.096596
50.68127,50.436447
40.249493,40.20439
50.08257,49.80792
49.736828,49.868504
40.094334,40.30327
49.396214,49.39696
40.592022,41.001083
50.999615,51.01066
48.384094,48.318413
50.364445,49.967796
39.745323,39.842487
51.45752,51.121513
49.665977,49.59739
51.549126,52.18438
50.069603,49.379356
40.83686,41.05921
50.58357,50.30423
50.772354,50.629124
50.24697,49.25995
40.12145,42.224987
50.37381,49.58205
39.39312,39.636322
44.18346,45.0996
41.23625,40.996216
40.044247,40.185654
50.44877,50.05398
40.603313,40.597115
39.78164,40.46945
38.519108,39.197544
50.81076,50.06697
49.944298,50.168575
49.112167,49.106453
48.69997,48.378143
40.679916,40.205727
48.93423,47.54555
40.11302,40.43761
50.98809,50.38151
40.324265,40.60508
40.12557,40.089916
50.33923,49.5389
39.43776,40.156235
50.279484,49.588615
48.812954,48.65352
48.010307,48.004753
50.27852,49.905212
49.535435,49.687103
39.93486,40.283752
39.83291,40.359467
49.58644,49.24368
